GENE,gene_name,gene,Phenotype,ALL_zscore,ALL_effect_size,ALL_P,ALL_var_g,ALL_pred_perf_r2,ALL_pred_perf_pval,ALL_n_snps_used,ALL_n_snps_in_cov,ALL_n_snps_in_model,CAU_zscore,CAU_effect_size,CAU_P,CAU_var_g,CAU_pred_perf_r2,CAU_pred_perf_pval,CAU_n_snps_used,CAU_n_snps_in_cov,CAU_n_snps_in_model,INTERVAL_zscore,INTERVAL_effect_size,INTERVAL_P,INTERVAL_var_g,INTERVAL_pred_perf_r2
SL004645_ENSG00000166145,SL004645,NA,ovary_hgsoc,-0.479645471196507,-0.0610511253469568,0.631479507522067,0.0239916972876534,0.0365404587483664,1.70992803132173e-09,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL004646_ENSG00000204381,SL004646,NA,ovary_hgsoc,1.34232377520522,0.0870930397984132,0.179491037807081,0.0341323336157474,0.0246599889751303,8.80288320623195e-07,46,50,50,0.155046534947363,0.0139332482766643,0.876784631271896,0.00463731802373699,0.0144080274803385,0.0153785933635268,5,5,5,NA,NA,NA,NA,NA
SL004650_ENSG00000162998,SL004650,NA,ovary_hgsoc,-0.615870175411655,-0.0467407746735927,0.537980207113933,0.0371723193974538,0.0420473015843418,1.00160616929202e-10,37,37,37,1.16963726482056,0.0663372784650156,0.24214697428007,0.0334170592736696,0.0168970928214224,0.00824556535324411,22,23,23,NA,NA,NA,NA,NA
SL004661_ENSG00000157766,SL004661,NA,ovary_hgsoc,-0.748566765402631,-0.0771550297492827,0.454118369735574,0.00838070119165853,0.0103950389643818,0.00154021933145814,26,26,26,-1.16995753493172,-0.0531717270940995,0.242018058360227,0.047915633260958,0.0110182470507323,0.0331343344629927,54,56,56,NA,NA,NA,NA,NA
SL004673_ENSG00000163131,SL004673,CTSS.3181.50.2,ovary_hgsoc,0.387708946784373,0.0161346960184144,0.698231434132034,0.0578958955438575,0.081838901663973,5.63419339943034e-20,37,37,37,-0.644365068835563,-0.017417978926697,0.519338730327995,0.148737851098427,0.145523315479668,8.10740020758567e-16,46,47,47,-0.952993054740442,-0.0380993971061184,0.340593589667227,0.0884785925505115,0.113973268990162
SL004739_ENSG00000055955,SL004739,NA,ovary_hgsoc,1.3448855007546,0.105398033959858,0.178662213243095,0.01981667884944,0.038631687740224,6.06294313688644e-10,37,46,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL004742_ENSG00000079557,SL004742,NA,ovary_hgsoc,0.389465035710874,0.023392865512894,0.696932170393795,0.0570897814676538,0.0659503365229774,3.76800800501936e-16,46,53,53,0.226539565089868,0.0130353159152566,0.820781790460613,0.0608877434520665,0.064295482947546,1.65485664203291e-07,46,46,46,NA,NA,NA,NA,NA
SL004782_ENSG00000123610,SL004782,TNFAIP6.5036.50.1,ovary_hgsoc,1.34108415778561,0.0928550685538852,0.179893130246163,0.0328179801614678,0.060788221538677,5.77388031773061e-15,21,21,21,0.836471088176218,0.0501328071911148,0.402889935076029,0.0285998492875742,0.0435787569837621,1.90160662301153e-05,21,21,21,1.27904296417924,0.0335836045219946,0.20088192668027,0.156420235617558,0.168752963487706
SL004783_ENSG00000163221,SL004783,S100A12.5852.6.3,ovary_hgsoc,1.19523036706845,0.17188951291834,0.23199703706252,0.00636465384076462,0.0151242384318278,0.000128430797647762,10,10,10,0.840510776310053,0.0718924026957349,0.400622062007316,0.0188646569499848,0.0317652659168384,0.000298864214864543,13,13,13,1.45054627521479,0.238354162487972,0.14690624461785,0.00608300742596909,0.0101901059252251
SL004815_ENSG00000166913,SL004815,NA,ovary_hgsoc,1.39557516734533,0.13172468872477,0.162842464719805,0.0186395711937004,0.0252362117891095,7.07716637338124e-07,25,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL004850_ENSG00000177663,SL004850,IL17RA.2992.59.2,ovary_hgsoc,-0.660345813511932,-0.0140363647625108,0.509031936592449,0.467581106842083,0.389809675157883,1.14956621508285e-115,226,230,230,-0.318651694503122,-0.00561090096628218,0.749990648655115,0.438939131846757,0.573943114632532,3.49994123871264e-91,34,34,34,-0.274336298225893,-0.00446672812742467,0.783826192165417,0.56946383837572,0.58634206000905
SL004852_ENSG00000120217,SL004852,NA,ovary_hgsoc,1.60920131886412,0.0899923169916257,0.10757232813311,0.0469591564970689,0.0592689728459706,1.02357153912475e-14,35,39,39,1.25846601881181,0.0425954325553892,0.208223269095695,0.0897695584514349,0.0515410886612426,2.82862501060238e-06,69,74,74,NA,NA,NA,NA,NA
SL004855_ENSG00000018236,SL004855,NA,ovary_hgsoc,0.806307467778543,0.0319363588591069,0.420065585654183,0.0953381942978268,0.0315886579514207,2.69832132832354e-08,103,119,119,-1.08489806108019,-0.043396667414624,0.277966806847046,0.0742787353505269,0.0693617891489184,4.96821790326086e-08,81,85,85,NA,NA,NA,NA,NA
SL004858_ENSG00000151892,SL004858,GFRA1.3314.74.2,ovary_hgsoc,-1.22206980124683,-0.0618648380499973,0.221681231952999,0.0555482477854235,0.0425214532665957,6.24547456905946e-11,44,49,49,-0.853758838098293,-0.0468385569806145,0.393238625709576,0.0469030536062312,0.10358410037059,1.92047599965869e-11,24,24,24,-0.767237630257698,-0.0707066476830545,0.442940243268743,0.0150792357634013,0.0253030955370738
SL004861_ENSG00000115607,SL004861,NA,ovary_hgsoc,1.03105721240301,0.0501773520565519,0.302513991175605,0.0482232462106412,0.0409710015386768,2.11073659638463e-10,36,38,38,1.54884158189919,0.0810639964951266,0.121419806906817,0.0419959296420227,0.0665490501821797,1.1172606057003e-07,40,46,46,NA,NA,NA,NA,NA
SL004862_ENSG00000197646,SL004862,PDCD1LG2.3004.67.2,ovary_hgsoc,-0.309091586663122,-0.0123524025937012,0.757251858921647,0.109321114811656,0.158343305385373,4.96626842211448e-39,26,26,26,0.0561611061760961,-0.000320352572843415,0.955213465011007,0.149925291377603,0.192378194621456,2.09432070252125e-21,33,34,34,-0.431662417156799,-0.0190379487552651,0.665986786408951,0.0669838244652551,0.10119532837176
SL004863_ENSG00000127863,SL004863,NA,ovary_hgsoc,0.962313549047354,0.220857231258616,0.335892125014178,0.00732582951232268,0.0174880723796573,3.6657070343117e-05,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL004866_ENSG00000133742,SL004866,NA,ovary_hgsoc,0.40407263224775,0.047472192608266,0.686159309337181,0.0167971436919641,0.0272231694540078,1.95889323626378e-07,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL004872_ENSG00000135960,SL004872,EDAR.2977.7.2,ovary_hgsoc,0.336021092336378,0.0303502363055466,0.736854960942293,0.0619400305774671,0.0662586027494969,2.13905549889654e-16,55,61,61,0.375873622280774,0.0150035784112303,0.707010851362253,0.0795082832596673,0.0885782792877921,3.85415126981912e-10,41,41,41,0.166528009273838,0.00946984901936124,0.867741442689097,0.0638657022280924,0.101861384909068
SL004875_ENSG00000115598,SL004875,IL1RL2.2994.71.2,ovary_hgsoc,-0.198578134884702,0.00415321094199206,0.842592758806554,0.0485369957841229,0.0775176628887025,5.46164124205072e-19,32,33,33,-0.866433226929736,-0.0633574692939213,0.386252629227499,0.0211951998970467,0.0742250567225654,1.92344726705948e-08,6,6,6,-0.213572263207021,-0.0155201889860005,0.830880631077352,0.0188717388233055,0.0307110723503526
SL004876_ENSG00000100665,SL004876,SERPINA4.3449.58.2,ovary_hgsoc,0.565922088531917,0.0193973507577053,0.571446745227417,0.191709026445554,0.234801809238914,2.61859303488097e-61,49,49,49,0.820442306009629,0.0193769624704157,0.411964006311313,0.211654157394795,0.282381091580014,1.03723190924464e-32,64,69,69,0.544346311067771,0.0145085430317991,0.586203183938161,0.153521250122353,0.187173441389301
SL004914_ENSG00000180817,SL004914,NA,ovary_hgsoc,0.777800705251095,0.0685535968317134,0.436686512123029,0.0266364466915893,0.0141975103397411,0.000212039738605589,61,63,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL005084_ENSG00000133110,SL005084,NA,ovary_hgsoc,0.0467146788841855,-0.00687020364822618,0.962740631060722,0.0232274032846381,0.0268020218576016,2.79197832808599e-07,26,26,26,-0.0873129055219253,-0.00741086263478247,0.930422796075121,0.0321338456383778,0.0654670646537983,1.04267210887232e-07,22,23,23,NA,NA,NA,NA,NA
SL005087_ENSG00000163453,SL005087,IGFBP7.3320.49.2,ovary_hgsoc,-0.143030632074232,-0.00363261842543181,0.886265989009307,0.0287464324475067,0.0457468293517363,1.18951663797866e-11,24,25,25,-0.500900482027575,-0.0231956434647033,0.61644116325688,0.0531605506396546,0.127990087084107,5.02730898897493e-14,6,6,6,-0.48714901713886,-0.0321967038072852,0.626152731917567,0.030759255544938,0.0481933963906001
SL005102_ENSG00000129214,SL005102,NA,ovary_hgsoc,-0.155170100359897,-0.01383719007053,0.876687219211765,0.0191814770836705,0.025699079861524,5.68126612308213e-07,17,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL005115_ENSG00000262655,SL005115,SPON1.4297.62.3,ovary_hgsoc,-0.0799999905303333,-0.0109638277841297,0.936237263503586,0.0469375214127305,0.0643160854133543,1.0165147701081e-15,54,60,60,0.067372564528298,0.0124472928403087,0.946285109885133,0.00657886513918131,0.0481322235293282,7.79587584681428e-06,8,9,9,0.904350376463298,0.0384606728592223,0.365809642331297,0.0687726692199809,0.0805295124443369
SL005152_ENSG00000106538,SL005152,NA,ovary_hgsoc,-0.940639515100147,-0.0350608149928206,0.346889624746793,0.0619963809115095,0.0907466185364996,4.96498346043499e-22,33,33,33,-0.890517390874043,-0.0561377318954013,0.373188134525716,0.0344707609297718,0.0805499351124906,3.79928107533452e-09,13,13,13,NA,NA,NA,NA,NA
SL005155_ENSG00000241186,SL005155,TDGF1.5810.25.3,ovary_hgsoc,1.09976811402809,0.0158147745598376,0.271433168506129,0.535086843472792,0.569142169297576,1.09940185705515e-207,56,60,60,0.79951911900174,0.0116083237935946,0.423989465081218,0.597348261320179,0.685339125863767,5.3736796777438e-124,37,37,37,0.827595353178616,0.0115858401740084,0.407899700766753,0.615361362373396,0.654316749117849
SL005157_ENSG00000090659,SL005157,CD209.3029.52.2,ovary_hgsoc,0.855078937190249,0.0409800756992508,0.392507449201004,0.0651550056244747,0.0661813779314084,3.27467784123091e-16,38,38,38,1.0573197297148,0.0478463096665799,0.290365691853536,0.0692199580805349,0.135779101174898,6.2507170996488e-15,30,30,30,1.14415926590159,0.0588434902559915,0.252557592768138,0.0486572967735104,0.0524055830467374
SL005164_ENSG00000100079,SL005164,LGALS2.3033.57.1,ovary_hgsoc,-0.184749669142324,-0.0160456149094874,0.853425386355744,0.0189492579579948,0.0336742953192599,9.37801179522829e-09,18,20,20,0.637109987862274,0.0269690326773781,0.524053203200094,0.0725102717929102,0.0732996722500606,2.37172933293172e-08,66,66,66,-1.7690603634169,-0.237980747718387,0.0768838015918586,0.00938273353848825,0.0249781084092433
SL005168_ENSG00000112964,SL005168,GHR.2948.58.2,ovary_hgsoc,-0.164934482964548,-0.0137294223311516,0.868995550593408,0.0121530573704257,0.0144668188494111,0.00018367372038534,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.959507746874794,-0.0863383397054715,0.337303018897242,0.0150631965116809,0.0229945793527076
SL005174_ENSG00000056736,SL005174,IL17RB.5084.154.3,ovary_hgsoc,0.442132439666254,0.0212820071320951,0.658393371252389,0.0557703362444831,0.104164182025705,2.09878986734798e-25,7,7,7,0.596328228121655,0.0202845560330598,0.550955976927477,0.0954482599158568,0.122956738792405,2.17927033275798e-13,45,46,46,-0.214457512666411,-0.00805020067138393,0.830190296130261,0.114174848016733,0.145431567028383
SL005184_ENSG00000113302,SL005184,NA,ovary_hgsoc,0.388869970970437,0.0228750855087454,0.697372336939866,0.0534551904548774,0.077905874421738,4.05488045403714e-19,26,26,26,0.0475923991290883,0.00231390077262486,0.962041089783205,0.0797438096329333,0.152343624561264,6.95697055892365e-17,11,11,11,NA,NA,NA,NA,NA
SL005185_ENSG00000162594,SL005185,IL23R.5088.175.3,ovary_hgsoc,-0.169322488715763,-0.00692521753866742,0.865542987933832,0.0576323682083255,0.0836348136691255,2.38499706579028e-20,45,47,47,-1.40884999454905,-0.0783836009290129,0.158879528457414,0.0425628961699654,0.0649666209904412,1.17643259487286e-07,47,47,47,-0.729784168469634,-0.0493239240933081,0.465522123057669,0.0333887822817732,0.0372934390333375
SL005188_ENSG00000091181,SL005188,IL5RA.4491.4.2,ovary_hgsoc,-0.398628606883513,-0.0192117683363772,0.690166879829183,0.0572049127400606,0.095792300047827,3.48304154365896e-23,25,25,25,0.246161363826048,0.0153032393955163,0.805557322636296,0.036342463371293,0.0788052796735784,3.94827065099399e-09,8,8,8,0.113925904141347,0.00631650484707139,0.909296530718295,0.093391202525839,0.133002666976394
SL005189_ENSG00000168685,SL005189,IL7R.5089.11.3,ovary_hgsoc,-1.91214261231504,-0.0960798719196106,0.0558579044972954,0.0508183871665738,0.0970636973918103,1.63782327930547e-23,11,11,11,-0.893911030686963,-0.0296860645707131,0.371369495402224,0.106425999280121,0.0969918260078457,3.56794641423946e-11,65,66,66,-1.54898545790598,-0.113022610820495,0.121385215891785,0.0222980265574618,0.0394326933546943
SL005196_ENSG00000185565,SL005196,LSAMP.2999.6.2,ovary_hgsoc,0.0306663285908001,0.00178546291039854,0.975535644417649,0.0182670727411974,0.0392357153342108,4.74866336237966e-10,11,11,11,-0.172600307051482,-0.0233312566717471,0.862965610528108,0.00660264546929533,0.0370784372976899,9.19816325404113e-05,4,4,4,1.3069150578156,0.245920071618678,0.191241561498978,0.00579872052040852,0.015168095454693
SL005199_ENSG00000204520,SL005199,NA,ovary_hgsoc,0.304532888911509,0.00427958745308905,0.760721940107855,0.570910651266627,0.629929188255627,2.03192057155478e-247,132,144,144,0.242369554525964,0.00378784299043067,0.808493823146766,0.514957561597912,0.645560892211911,2.58935949935163e-112,91,105,105,NA,NA,NA,NA,NA
SL005200_ENSG00000204516,SL005200,MICB.5102.55.3,ovary_hgsoc,0.376887227126799,0.00787382573064696,0.706257413982664,0.301560738327475,0.35227376627931,2.13254809610054e-99,119,160,160,0.114555285196288,0.00282555331899208,0.90879762354234,0.306791850591869,0.359981448271043,2.85545658517327e-44,86,92,92,0.34571858048781,0.00906566325691678,0.729554219137503,0.168995662734799,0.209065559393394
SL005202_ENSG00000173531,SL005202,NA,ovary_hgsoc,-0.927364231491963,-0.0119619134934905,0.3537374552783,0.638801631732302,0.624628052943926,3.13925906844151e-243,94,102,102,-1.00282341291088,-0.0139934472781737,0.315946070233485,0.677199052238452,0.728363110779959,8.95196177361844e-144,34,36,36,NA,NA,NA,NA,NA
SL005205_ENSG00000204475,SL005205,NCR3.3003.29.2,ovary_hgsoc,-0.927756093219083,-0.0299771376606259,0.353534104235653,0.133928768508696,0.112601388418591,8.24625699167029e-28,78,99,99,-1.36762127770194,-0.0575342783822517,0.171430652675449,0.0940470107589142,0.127039470901027,5.58594325841086e-14,56,64,64,-0.696141366989155,-0.0196959683528608,0.486340302471238,0.0589459644068404,0.0754640250461529
SL005208_ENSG00000040608,SL005208,RTN4R.5105.2.3,ovary_hgsoc,0.468712538890325,0.0306220241484931,0.639275123091145,0.0658942847634467,0.0632280626401305,1.557451874591e-15,55,56,56,-0.434480941319522,-0.0179842250926906,0.663939231732985,0.0626429369157943,0.056965627971132,9.52201937193977e-07,25,26,26,-0.884359980947612,-0.0456795704532185,0.376501918807049,0.0691737045757438,0.0805009682972349
SL005213_ENSG00000054967,SL005213,RELT.5115.31.3,ovary_hgsoc,-0.927324423746152,-0.0744297885632398,0.353758117074649,0.0182331620011465,0.0419627821911468,1.16940608758483e-10,10,13,13,-0.426210680466557,-0.0187098981905533,0.669954335600753,0.079458099486986,0.084416343385762,1.78013472903494e-09,38,38,38,-0.716379871637458,-0.0372062723679129,0.47375682019928,0.0450205092289178,0.0629020864431319
SL005221_ENSG00000074660,SL005221,NA,ovary_hgsoc,-0.484222770197128,-0.0155141492480968,0.628227778651452,0.138343060225513,0.167841459352328,1.66966132419956e-41,36,37,37,-0.570196767935614,-0.0173152124873276,0.568544247995328,0.0949402165767177,0.133537213418659,1.26377307255239e-14,41,41,41,NA,NA,NA,NA,NA
SL005229_ENSG00000131019,SL005229,NA,ovary_hgsoc,0.214500436819272,0.0643014448063298,0.830156826358258,0.00391744482642356,0.0222865464857393,3.04838808558851e-06,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL005230_ENSG00000182168,SL005230,UNC5C.5139.32.3,ovary_hgsoc,0.246309468556312,0.0259998358284397,0.805442680849812,0.0435793032657603,0.0221593324156414,3.07792105624526e-06,66,69,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.254088045920419,-0.016259464054868,0.799427538358913,0.031833399475858,0.0563313949564274
SL005263_ENSG00000163956,SL005263,LRPAP1.3640.14.3,ovary_hgsoc,0.755692176857839,0.114517847188261,0.449833775598127,0.00772469428917997,0.0197275729233009,1.16305918559142e-05,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22820821032578,-0.0189752010697386,0.819484378921029,0.0183512763473754,0.0317651733447902
SL005357_ENSG00000115386,SL005357,NA,ovary_hgsoc,0.272421406913032,0.0240679404318503,0.785298014583014,0.0100009128566041,0.0258401018007029,4.96400967193543e-07,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL005392_ENSG00000100299,SL005392,NA,ovary_hgsoc,0.401783721722443,0.024248123028651,0.687843203150847,0.150124196559694,0.187034199399219,9.40010812202802e-47,35,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL005488_ENSG00000152583,SL005488,SPARCL1.4467.49.2,ovary_hgsoc,-0.998014888864629,-0.0279560621316042,0.318272138947501,0.172870804866284,0.189175189324713,1.90244946542728e-47,48,48,48,-0.656155733568729,-0.0168459614736248,0.511723927423113,0.183337015729821,0.249121192203223,2.56960340099305e-28,23,24,24,-0.524638865439552,-0.0161340025807451,0.599834263391043,0.121838386694876,0.146411817772644
SL005572_ENSG00000148180,SL005572,NA,ovary_hgsoc,-1.38170770974029,-0.184417891726548,0.167061466179248,0.0457731426209933,0.0803378248456942,1.27107442948792e-19,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL005575_ENSG00000171124,SL005575,FUT3.4548.4.2,ovary_hgsoc,1.08117435777364,0.046764319390061,0.279619562053539,0.187182297058389,0.264862560509923,4.37966372074568e-70,39,39,39,0.64270954159521,0.0172017073283108,0.520412588553339,0.16564050222875,0.306297786936297,1.8273361056796e-36,2,2,2,0.832995511997208,0.0159096232488602,0.404847260429604,0.286860680551271,0.324194809553942
SL005629_ENSG00000124357,SL005629,NAGK.3894.15.2,ovary_hgsoc,1.65736178466752,0.0987701643959212,0.0974463527777442,0.036408431176462,0.0681672048012942,1.20394514572285e-16,19,20,20,0.901458985754107,0.0467442316018128,0.367344331327296,0.039741440503458,0.0924666821383472,2.79662939165743e-10,18,18,18,1.30335227296767,0.0769560240162569,0.192454522619124,0.0359128690937083,0.0562191377516845
SL006029_ENSG00000133063,SL006029,CHIT1.3600.2.3,ovary_hgsoc,-0.366667944029114,-0.00639744683280832,0.713866720547489,0.273991952069642,0.309820811420393,4.46919580168667e-84,67,69,69,-0.22537303956548,-0.00530626474151579,0.821689083460358,0.227936543887797,0.318639031703819,9.29626885010418e-40,19,19,19,0.319498479583446,0.00924862567797001,0.749348544140912,0.410298583289711,0.466824686193508
SL006108_ENSG00000073754,SL006108,NA,ovary_hgsoc,0.019625166468487,0.00192213235211236,0.984342387758871,0.00335061766314591,0.0122409742015527,0.000573064172046491,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL006114_ENSG00000185483,SL006114,NA,ovary_hgsoc,0.581180850449524,0.0548843906463052,0.561118572439864,0.0182897546933664,0.0379558899998782,9.76544290292134e-10,11,11,11,1.20226805174623,0.0789158440127214,0.2292596907535,0.0303369430477377,0.0161022727018855,0.0105149880699165,38,39,39,NA,NA,NA,NA,NA
SL006230_ENSG00000139329,SL006230,NA,ovary_hgsoc,-0.337035327281594,-0.0201902104066097,0.736090269162768,0.0469773362668425,0.0301173248162519,4.86133386047505e-08,65,68,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL006378_ENSG00000139684,SL006378,ESD.4984.83.1,ovary_hgsoc,1.0301965037567,0.0440836502113397,0.302917770639008,0.100605340795404,0.140423545080046,1.06234305131498e-34,22,27,27,0.739035607944643,0.0376441609753995,0.459885375522563,0.0536014381251805,0.140978125056851,2.38716884678502e-15,6,6,6,0.94718606054056,0.0278632514141326,0.343543977157637,0.153852359384068,0.203049961660298
